id,price_prediction
23417,11263292.270076497
23418,9906379.629937164
23419,10707844.188666705
23420,14298755.833965339
23421,11470777.839605905
23422,9964529.925973454
23423,13031393.878842963
23424,10893043.754191075
23425,11227703.504122984
23426,10193660.937375024
23427,17587091.80826001
23428,10377117.458102195
23429,14780597.645947516
23430,11067935.2439572
23431,20969278.23806408
23432,12449498.521216186
23433,12350704.484904809
23434,11811356.204313977
23435,16549126.0825403
23436,11837919.518502083
23437,11553207.494355451
23438,10207374.13970358
23439,13171680.033471124
23440,12426367.42894581
23441,14447733.849111753
23442,10436458.99955077
23443,11624429.687896157
23444,14737850.878958058
23445,11454569.921899486
23446,13425047.720891045
23447,11724557.271659125
23448,15832462.568761757
23449,14959073.201599287
23450,11657907.715909205
23451,18044495.445285846
23452,14229638.758284662
23453,14788996.458619747
23454,15637535.332760744
23455,14206062.553230425
23456,13046417.31517663
23457,10600659.787014676
23458,9680159.602295985
23459,12304773.179164018
23460,16804420.00737463
23461,14024174.849888794
23462,10796234.79704015
23463,15974465.447807532
23464,16334710.330356225
23465,14999304.034773331
23466,18437510.09888865
23467,17455277.961679474
23468,17853335.821323376
23469,38878073.644711174
23470,38994492.789499775
23471,49763545.63496472
23472,42837543.84852144
23473,11015404.803509023
23474,13940330.480329553
23475,26980502.329453245
23476,9456773.219826955
23477,8627165.64638806
23478,19876054.75328859
23479,18875548.630042173
23480,29248023.92591833
23481,27994771.12486829
23482,15106150.054152941
23483,28502401.15772619
23484,160384062.9106137
23485,13464312.6324272
23486,23090118.979431327
23487,22519651.000925414
23488,48322018.06700449
23489,11036633.926370887
23490,12221894.15196139
23491,38017261.99639987
23492,54228887.70018689
23493,54228887.70018689
23494,26202801.582051072
23495,96241297.12776913
23496,36610416.386031516
23497,15799426.614006326
23498,38402214.47848739
23499,15361982.7182054
23500,15332349.542692065
23501,15850568.140103277
23502,15838030.837787315
23503,15227836.514252339
23504,14281226.099473927
23505,16807680.978125386
23506,16801194.89979635
23507,20760204.196209587
23508,17445416.040485166
23509,18485031.04145131
23510,19400961.02319195
23511,17622999.871027097
23512,17403805.09209501
23513,16306073.06697943
23514,22768326.72063743
23515,17329827.98081801
23516,21704382.97140951
23517,20832065.290588167
23518,29927827.13549239
23519,31989042.29136891
23520,49926497.818491325
23521,38424063.73161259
23522,38321986.1209473
23523,33256523.844763864
23524,30468012.12399114
23525,89817930.87771693
23526,96948595.70386238
23527,123393313.53914261
23528,16297291.024597358
23529,16810800.72572113
23530,8037106.889884552
23531,14561648.571100116
23532,14580308.159483602
23533,89511682.24586366
23534,9492973.352694176
23535,9505098.78589804
23536,8544590.94767096
23537,11195505.292056503
23538,6714239.216385182
23539,11085660.48204956
23540,11723364.086934669
23541,11680299.46969437
23542,14068867.732843362
23543,7664484.714791959
23544,13372301.316338535
23545,9088730.428232366
23546,14644321.352686364
23547,8773811.311445676
23548,13440214.450083766
23549,9665431.138654675
23550,14527857.452348579
23551,12705283.328034576
23552,9871671.910103325
23553,14948146.98459747
23554,10946089.425809575
23555,9209596.701811556
23556,10944559.112103438
23557,10637439.022864621
23558,9326720.675481783
23559,11578981.223807473
23560,16336614.26968718
23561,13296426.89541923
23562,13721899.773748202
23563,13733541.212142905
23564,16830012.625356875
23565,13188434.083447877
23566,9036934.22395435
23567,14775059.390326686
23568,22742145.799893435
23569,15567233.448421221
23570,15684576.79279596
23571,13999733.993452214
23572,13123578.19212577
23573,12990398.42423628
23574,19814260.66736584
23575,13119768.300902108
23576,21093968.118253693
23577,21957218.23996051
23578,28586753.455962628
23579,19447116.359103765
23580,28479828.15363985
23581,14369511.062946962
23582,22365924.12659912
23583,14780556.182690969
23584,13710967.99377638
23585,13654496.608678976
23586,15796095.442830019
23587,13584547.040090175
23588,15040040.622594573
23589,17241896.612759154
23590,16079648.359091591
23591,19392898.203573897
23592,21133008.76282023
23593,13439193.834003521
23594,30423406.456445545
23595,19937097.985860955
23596,26335859.82977649
23597,18433744.70761998
23598,16383581.172698194
23599,17542278.514550406
23600,26802958.676254723
23601,18002581.618391573
23602,19599436.745396864
23603,14946438.09321545
23604,30831620.855746947
23605,18498982.091450047
23606,19180623.16970535
23607,18906825.54806353
23608,29392382.504470967
23609,15631444.68269626
23610,34843597.59124129
23611,17855399.842331596
23612,28631234.650413103
23613,23147630.052080605
23614,40622940.312476434
23615,26425921.236377925
23616,34322885.46766278
23617,26346644.731189754
23618,13130582.94959128
23619,34621810.10883024
23620,90058921.63404654
23621,36448201.53525399
23622,49190424.9967379
23623,35551860.205955476
23624,85394805.73065333
23625,75099729.61880724
23626,57150581.8005984
23627,42506084.55505661
23628,51155511.630662866
23629,131302322.78048137
23630,66933206.31588885
23631,85897763.00363487
23632,11817203.273819506
23633,12835098.784272159
23634,110881639.97295465
23635,13276835.724853337
23636,10073608.919489741
23637,13086538.649696292
23638,28522563.308486372
23639,34089680.936364815
23640,7780751.101443028
23641,9371765.819218209
23642,9295893.242020758
23643,9521111.157348938
23644,8811063.125181649
23645,11281371.289223643
23646,18130694.225803934
23647,46398347.02582067
23648,42575225.784945935
23649,93387433.71793269
23650,100495523.64405471
23651,9621142.132599017
23652,11167770.547100388
23653,10171047.726363862
23654,9661725.633621382
23655,10323250.596361676
23656,10136883.401095325
23657,10351039.890349176
23658,9750173.670133587
23659,10172157.354126247
23660,12933752.107618904
23661,9636937.995878197
23662,10113018.568887945
23663,10359804.034978986
23664,10047323.214226848
23665,9680939.352383554
23666,10113018.568887945
23667,10171075.355136383
23668,10156217.586901529
23669,9749489.549590554
23670,9298072.821464408
23671,17271938.755367056
23672,9045875.599252466
23673,9829182.009136496
23674,17402982.397883013
23675,9748851.916145567
23676,9775123.202358853
23677,9326842.543961534
23678,10090735.664278405
23679,9334924.301356701
23680,9326842.543961534
23681,12092666.607227253
23682,10173250.914229784
23683,10711047.822904114
23684,9584795.191449935
23685,9219245.7924403
23686,10726634.28505841
23687,9831616.594716381
23688,9824051.010883959
23689,10695359.787396176
23690,9771435.614925617
23691,11395261.738766724
23692,10093455.53195988
23693,10567847.924923029
23694,10042455.128865045
23695,9121712.038030792
23696,9667383.355541684
23697,11363035.254415145
23698,10165233.291972775
23699,11668267.288545715
23700,9677009.42665623
23701,10813567.46820703
23702,10350747.585035488
23703,10778883.524518015
23704,13779254.286474975
23705,11099253.916895024
23706,10787646.232762668
23707,9857803.967826653
23708,9380280.330017356
23709,9732542.344968008
23710,10822375.094765438
23711,8304088.201241413
23712,7889993.715943547
23713,7948568.373696787
23714,10492816.560833873
23715,8018430.588441541
23716,55181403.98692449
23717,42471303.99851383
23718,20600101.9433438
23719,37734671.21774719
23720,10030900.33869036
23721,16996629.21956167
23722,17268205.47477367
23723,31976862.561180443
23724,68149568.3884163
23725,83007437.09036697
23726,14210106.378222214
23727,22853053.809701946
23728,15793111.688331775
23729,10813779.935316116
23730,10317248.15178329
23731,10678725.611452721
23732,9662018.168731494
23733,10558681.1993076
23734,13549233.953548677
23735,12636890.875969702
23736,19837651.937355176
23737,19907067.515875548
23738,12862610.28918957
23739,8782660.365591222
23740,9080720.165164333
23741,9021418.712965498
23742,9830384.681517122
23743,10808064.284649074
23744,9775784.931755217
23745,10609445.2897579
23746,10537048.103355255
23747,15165743.338502765
23748,13258460.012670882
23749,9535746.327255202
23750,11637657.02054716
23751,10878974.381235445
23752,12754249.87759732
23753,13819980.031739023
23754,12588898.292102264
23755,14872800.596586034
23756,18795436.72358402
23757,11147190.035477689
23758,12504350.233113894
23759,18229847.414202455
23760,13431504.362827292
23761,19912657.52059538
23762,20561158.775767814
23763,15031054.081631836
23764,27969970.323508736
23765,27955644.456169873
23766,14234201.680473953
23767,26558177.12276115
23768,20557267.100448348
23769,16719812.910189679
23770,20047774.150476657
23771,20050501.607951876
23772,12641907.914021516
23773,24728468.68138273
23774,19839035.502174243
23775,33360958.815918036
23776,23639212.34543264
23777,20092323.879946448
23778,21358986.12834306
23779,30485198.91327817
23780,26932063.619806617
23781,34254248.875708275
23782,45680436.96990037
23783,29733629.33426135
23784,59676405.46985781
23785,21002041.67307649
23786,81746587.06224689
23787,126770469.07184134
23788,122405886.13866171
23789,45913256.0167266
23790,397466926.2496611
23791,10770317.600000856
23792,13057532.245553043
23793,11476948.95022039
23794,7089091.831775032
23795,9737281.268027099
23796,8960758.036357202
23797,9860242.786351679
23798,8850291.589781241
23799,44670803.96906394
23800,7437157.422166888
23801,6923206.697549781
23802,10153299.05635923
23803,8132798.41799942
23804,8750448.253516136
23805,8507009.732245205
23806,7912147.847156458
23807,8813271.749520576
23808,8335142.346670495
23809,8658700.457931092
23810,8585830.370016567
23811,8169225.079279099
23812,6563700.952097539
23813,8889170.281467497
23814,8964380.207942773
23815,8691020.981651194
23816,8626833.049069202
23817,8676105.856027696
23818,9864622.549126217
23819,11094064.839721644
23820,9433734.947758147
23821,7000014.941713678
23822,10450767.976416849
23823,7367579.8296119515
23824,9891683.770796672
23825,10231275.053419095
23826,11329781.46571476
23827,9799277.592929408
23828,11854630.723988688
23829,9784897.209296992
23830,9231814.903752634
23831,10554977.909486117
23832,11156040.65839032
23833,8490747.493213644
23834,10554029.14949161
23835,10321441.938213868
23836,11072809.59167095
23837,10809404.385092465
23838,11096933.2519487
23839,10990651.012284625
23840,11106868.278709533
23841,12382219.999190982
23842,9643306.461787991
23843,8552777.180145055
23844,12611394.669899873
23845,10068175.135553733
23846,12560422.522487963
23847,10505913.60324822
23848,11848553.663027912
23849,12886382.502127623
23850,13289587.372388756
23851,13635542.876023484
23852,13642539.34365074
23853,13795907.043674514
23854,13547812.634626944
23855,13584742.252740905
23856,10532576.070664873
23857,13951133.749095775
23858,13981458.481041465
23859,13017819.57288136
23860,12685257.789397545
23861,15482785.265971627
23862,10946145.614948105
23863,11506936.76266222
23864,13445369.058670467
23865,14674878.460130215
23866,12700810.782953596
23867,14300058.632994689
23868,22280454.37960481
23869,23045553.506762125
23870,12896777.570690611
23871,15279139.831024405
23872,15106356.912198372
23873,16579038.846946353
23874,16266747.19832067
23875,15457342.22219892
23876,18187225.552398752
23877,15668018.523447115
23878,16693971.582928967
23879,19599355.656953454
23880,19664730.99258256
23881,11233994.995989794
23882,20062128.01328909
23883,17093626.876867924
23884,17591611.16533265
23885,17799366.48870519
23886,20585635.3623918
23887,19865016.5593438
23888,15837339.677136147
23889,20207701.975292616
23890,26850502.44860231
23891,15321267.210602492
23892,19202869.56033788
23893,20483460.85147243
23894,21838908.218451902
23895,17859799.07298016
23896,25932659.895656936
23897,24761087.522211142
23898,18230410.97649145
23899,30363227.317519274
23900,51828205.47564997
23901,14214111.490153525
23902,19685768.392791048
23903,33553635.860043876
23904,14262008.592749959
23905,18067868.609787047
23906,41041894.79097116
23907,34163265.569429435
23908,22803901.784709513
23909,37266892.14104545
23910,34813397.13219087
23911,34861717.10055992
23912,19173287.62464845
23913,19727161.127718784
23914,33134231.62455105
23915,37864844.35623379
23916,34929330.98174624
23917,16328254.217680529
23918,16074681.77054593
23919,20489440.299596902
23920,49691719.72170633
23921,26311653.899990447
23922,52470890.044299364
23923,10302360.009294147
23924,20370786.033851385
23925,10307192.163598668
23926,10614200.257704563
23927,10710643.021507628
23928,13510293.452013932
23929,13010121.222325206
23930,10983543.118417906
23931,34653235.503965914
23932,8915077.654165318
23933,9028166.336546227
23934,9101319.829188487
23935,10119876.87207607
23936,9125843.253853848
23937,9514019.396319957
23938,9205535.17925521
23939,9629204.730596138
23940,11786353.769481324
23941,8852312.635621333
23942,12127447.512553219
23943,11787216.146425761
23944,8862243.903462853
23945,10944400.56462455
23946,21914666.363402687
23947,9909797.458366591
23948,12044111.388069438
23949,12643013.210646527
23950,12828938.266618786
23951,17627926.44340636
23952,20652445.124387473
23953,12794832.496451937
23954,15605316.207499947
23955,16700731.05450713
23956,20325132.24076864
23957,12709946.836269356
23958,15536726.812567303
23959,16129468.975704879
23960,28907614.476087183
23961,30723738.236847408
23962,40594072.665361874
23963,68889179.72520629
23964,41611217.11883175
23965,107665431.4233852
23966,23589785.996910054
23967,9460095.607495036
23968,7660479.444233336
23969,8938188.157556945
23970,10350056.335625652
23971,14889860.98543227
23972,10140384.06941128
23973,16930727.845001224
23974,20655714.350308415
23975,7629714.869002299
23976,7547632.044566212
23977,7818674.778350992
23978,7771581.213544464
23979,6657459.259852413
23980,10427827.183251346
23981,7868915.834193513
23982,7090223.720347464
23983,9834575.968854988
23984,7013610.30076215
23985,9138360.71837078
23986,8746595.494497081
23987,8297268.336580621
23988,7616624.534125293
23989,7342315.401246449
23990,7754804.342933143
23991,9582323.13998158
23992,7776815.00055572
23993,8117917.020309763
23994,10627080.835742364
23995,8090376.836084869
23996,9469472.29104736
23997,10730304.917715784
23998,8371102.80599775
23999,9872657.036235265
24000,9708336.957690546
24001,9395408.615609445
24002,9170859.737973658
24003,8873261.325814057
24004,9053160.378674373
24005,9831873.568450157
24006,8665721.681865554
24007,9940038.168418912
24008,9245299.527490452
24009,11075424.611098146
24010,8784335.689081356
24011,8464767.381002301
24012,10050748.655809207
24013,8892326.498440728
24014,13059740.814549975
24015,11850098.98874269
24016,12808791.3735387
24017,8969220.667965008
24018,9301024.987186195
24019,6920112.04436738
24020,10468261.442078054
24021,12538572.970407533
24022,9887623.930542013
24023,9085946.960584156
24024,7165958.27226506
24025,12240046.942520844
24026,11051663.454349749
24027,20387833.502707914
24028,10446523.20839557
24029,11059770.706438398
24030,11783689.362603597
24031,16434970.328841582
24032,11233453.657841807
24033,13898697.499002328
24034,14269660.260663217
24035,13577474.813448146
24036,11593775.296540998
24037,14789961.173861822
24038,16295143.433106307
24039,18230342.015968733
24040,21117928.747213602
24041,16267571.21337467
24042,21928585.17407455
24043,12213921.002992077
24044,17752399.124393202
24045,15755703.185052026
24046,13776932.534703404
24047,12272299.138819432
24048,21587584.648489308
24049,20972260.558675997
24050,10950531.158605415
24051,20371366.865686923
24052,11375162.686829755
24053,17553797.10713796
24054,14390640.00939026
24055,19990827.618529774
24056,18345061.897616934
24057,34450853.64439011
24058,31467914.21703034
24059,18941960.7793253
24060,31433953.64009777
24061,17300790.88435785
24062,33172395.941778585
24063,22246793.612657525
24064,31600547.07724046
24065,38436557.18990814
24066,63897055.668794304
24067,38961799.40660801
24068,46260877.01236896
24069,51144075.69377251
24070,61246464.361910194
24071,27260073.601277325
24072,12893660.540663706
24073,11277620.24814638
24074,12799020.999043804
24075,7339895.755341807
24076,23451543.412991587
24077,19344602.90353968
24078,6691717.982305542
24079,8575576.239846826
24080,7888382.559939876
24081,7962400.508009143
24082,9451224.354216857
24083,8751740.91084744
24084,8370445.246718565
24085,9311423.082256524
24086,8624593.974121533
24087,10525635.564219927
24088,22718006.038568545
24089,22825146.455220483
24090,59097804.36425105
24091,22245271.870897666
24092,94550679.54638408
24093,124439749.41717023
24094,7289173.481250577
24095,6926456.128667049
24096,14023637.405281771
24097,7774921.85662307
24098,8366905.279411985
24099,5822092.949806564
24100,7221943.956728846
24101,8624217.33231946
24102,8303997.566349432
24103,6590612.143406119
24104,9071596.414085504
24105,7722324.117112402
24106,7986393.920423141
24107,7711082.988043439
24108,8495318.382983211
24109,6891088.418978205
24110,8048437.770126881
24111,6345821.3381777555
24112,6396549.95068283
24113,6311658.814015135
24114,7948244.615249399
24115,6626822.694910362
24116,12720547.478541542
24117,9782718.64345955
24118,7150141.4865995385
24119,7375084.112513626
24120,7934539.845026223
24121,11873236.0595262
24122,15720999.025412094
24123,6881700.833313784
24124,16720145.795257965
24125,23500377.248844475
24126,6477057.797656167
24127,7803868.244732592
24128,11947245.448052747
24129,7642888.421801392
24130,10141956.824905038
24131,9802054.73302578
24132,12237519.085876936
24133,9445034.266243534
24134,7155446.161384692
24135,7523043.752775159
24136,8532171.685999474
24137,7210117.818806881
24138,7506581.407064326
24139,7449744.697170978
24140,6728212.54045894
24141,16536932.825767111
24142,9688545.7052949
24143,7648136.882088564
24144,11417739.860116778
24145,9252802.52848873
24146,9034199.650878202
24147,9126480.961790765
24148,8918104.706098469
24149,10682072.46028327
24150,13616189.853762262
24151,19446317.274805985
24152,24328824.20165103
24153,13168481.25381234
24154,15011158.913106468
24155,7490452.017108588
24156,10233324.598732946
24157,9368060.890010428
24158,10273452.38149045
24159,10249081.945355888
24160,8428225.825871883
24161,8821712.30542389
24162,9532891.941822603
24163,11014574.89495995
24164,9878817.939750364
24165,9185220.577234242
24166,14250863.63858692
24167,10330214.784165595
24168,10753766.274539035
24169,9535739.380646987
24170,10531223.415339978
24171,12456779.948354432
24172,11822283.792794213
24173,8709928.922851544
24174,14788692.821835682
24175,17777193.235924
24176,30345078.897971336
24177,15956617.981677473
24178,37494462.933544464
24179,26910802.37442913
24180,27157324.4501543
24181,11848861.214518847
24182,14766540.346441872
24183,6960894.883727482
24184,24178737.172803696
24185,22939047.46189834
24186,15205218.142203003
24187,15244515.96326584
24188,14694209.75629092
24189,22572004.629723024
24190,11280474.435386717
24191,14127965.199132212
24192,14164596.316575015
24193,26708435.364533216
24194,29635812.978140175
24195,79035017.67791565
24196,26154244.498985168
24197,26751729.93873363
24198,58348875.26563653
24199,42879720.50696926
24200,31795041.05249892
24201,43289863.22184269
24202,26428160.591814555
24203,107408427.18352936
24204,28613232.42342332
24205,60702007.969194606
24206,123524018.55119029
24207,51576096.70978717
24208,31612365.312810913
24209,15167723.735178202
24210,18984420.924691293
24211,123283756.6208182
24212,82070035.48381399
24213,79769662.6994201
24214,10583752.108331695
24215,11029086.37595101
24216,10228033.831957838
24217,32235578.533371426
24218,59097548.88633883
24219,85597582.08609435
24220,45295299.78181644
24221,172671931.31337768
24222,26756823.118780654
24223,30149789.974590525
24224,21821677.018568046
24225,51965775.37571058
24226,112628975.73665638
24227,106755353.04407112
24228,30350885.530298997
24229,16367104.020253563
24230,43133037.127799004
24231,59668731.65329231
24232,54495814.06462595
24233,83897767.51302364
24234,70215711.67518167
24235,8794344.306519812
24236,24727761.739665654
24237,94168600.8585704
24238,341967120.38814497
24239,9776672.311660066
24240,11032141.797334244
24241,14162575.049710842
24242,14946696.003196435
24243,13493909.884393984
24244,56243096.76938006
24245,27336812.771536145
24246,35044745.958988704
24247,25811793.230751846
24248,35284563.992761
24249,41395307.463887915
24250,32292895.587145437
24251,35723178.805350885
24252,96009325.72082366
24253,68302094.20185171
24254,66924146.59757951
24255,52596385.3778467
24256,86419136.84688157
24257,140017760.60033658
24258,109702444.78305784
24259,82355183.72716983
24260,184862900.3031514
24261,9807326.126471126
24262,9004653.735945184
24263,15469861.791830674
24264,12386265.797026096
24265,9322629.734467005
24266,10768389.375964005
24267,11191188.747843444
24268,11019042.482904356
24269,14672447.600220257
24270,10632945.877292784
24271,11792673.867906576
24272,10116564.505067313
24273,13620290.496258983
24274,12018963.75141938
24275,8613268.43386306
24276,15510697.909164006
24277,16445423.115478765
24278,24629797.034547314
24279,16810535.906325832
24280,12781374.490008041
24281,24102502.89839639
24282,18847053.873149
24283,26058807.182425708
24284,26282011.848203838
24285,22659730.582050025
24286,28242871.51603943
24287,25606566.979716334
24288,15067666.70172488
24289,15752815.156371687
24290,31900375.87619333
24291,14008295.589052249
24292,18898807.064351812
24293,12347250.63426328
24294,13110098.200178718
24295,17727636.817925006
24296,40888217.0881124
24297,22579131.84623147
24298,18055744.512686893
24299,20876556.57407206
24300,18786930.52510324
24301,18733506.79845669
24302,16091454.57355459
24303,26037419.274675447
24304,25631102.333784737
24305,26896033.822391793
24306,26400170.39808608
24307,27719557.616558835
24308,23363854.587114893
24309,27487034.88075236
24310,25278690.30637001
24311,33991738.0243493
24312,38315148.59070027
24313,15430007.45142838
24314,20523628.721015643
24315,36492740.7894973
24316,14249898.056544727
24317,16325391.71050374
24318,19936439.651786588
24319,17642902.00196589
24320,34215278.6850962
24321,33499228.499552727
24322,26306756.43635105
24323,22063986.818732094
24324,60161189.72243784
24325,23788097.072042506
24326,24140798.690272115
24327,52623296.2158887
24328,35793695.67835533
24329,36685586.56178701
24330,67591816.69922006
24331,32426395.453807473
24332,37992800.60571559
24333,75046968.6944631
24334,36865133.351525046
24335,35456232.042236336
24336,19082036.158195097
24337,54014514.96193448
24338,33286208.00936445
24339,42007378.85250242
24340,89698045.20415199
24341,44700645.33962644
24342,54682678.58230136
24343,47115841.91477093
24344,87418403.1295396
24345,53231578.93340089
24346,74788905.37960023
24347,62701616.27948238
24348,46586139.979294986
24349,96838297.24143104
24350,53153890.45354454
24351,70940545.24397348
24352,34957593.14277673
24353,101575428.18180558
24354,123544219.89648484
24355,102689486.19726548
24356,45911744.58358489
24357,47285325.305804595
24358,57157451.53083971
24359,53381090.78792334
24360,62643482.29322074
24361,62643482.29322074
24362,71666477.53343943
24363,129542659.57889727
24364,63795558.53047854
24365,99815005.05942234
24366,61470864.847992
24367,66236165.81681728
24368,83839305.47381695
24369,123524018.55119029
24370,131388300.23944941
24371,103831890.47541466
24372,83822976.0974624
24373,83822976.0974624
24374,117651405.95347333
24375,117651405.95347333
24376,108485871.54808193
24377,85756027.53301607
24378,86691031.0744669
24379,78238031.41437107
24380,67158667.14752406
24381,115803794.89182436
24382,115082843.52608699
24383,103320643.74366848
24384,142055282.19290617
24385,233631815.62706503
24386,184643278.68039292
24387,64640387.98339413
24388,37385948.28540637
24389,401340112.60507005
24390,24077952.358594798
24391,10230384.276454605
24392,17295617.347381145
24393,17933300.209875602
24394,10693238.328978753
24395,8864338.650854543
24396,27517326.177643824
24397,55244822.78244361
24398,72071712.09292088
24399,50013710.55513659
24400,359577355.3627237
24401,9230539.267117556
24402,7776523.019128025
24403,9941569.277376011
24404,8961268.710625514
24405,13169397.438210232
24406,9031842.668686906
24407,13954377.433968676
24408,9838073.336819088
24409,11530805.413093714
24410,44875004.08588812
24411,17232900.097980388
24412,102753127.80242048
24413,6393396.186501056
24414,6544286.171614803
24415,7088504.608606441
24416,7148768.192873249
24417,7073538.972312313
24418,7459451.065007413
24419,7485433.737328438
24420,10176457.808444468
24421,10665386.302534709
24422,12592647.60186171
24423,9621383.952733366
24424,11366547.524223924
24425,12570036.3118754
24426,9239541.388036476
24427,8774590.420714146
24428,8990621.145333093
24429,6738537.985087678
24430,9341955.249707364
24431,7030892.63729639
24432,8785324.766146734
24433,10933631.735466588
24434,8120515.660874302
24435,15206192.292403445
24436,10244421.451391388
24437,11265096.838102538
24438,9988607.374946823
24439,11117312.314824246
24440,7362708.224696757
24441,9777407.09309097
24442,9722725.319213513
24443,10030897.658923363
24444,10030616.744705223
24445,10207476.40119674
24446,13067310.087773006
24447,22479922.66207873
24448,20344480.559489835
24449,31528682.412453793
24450,10871458.971357282
24451,115979816.46798402
24452,8831427.88297327
24453,10826333.642305622
24454,10040416.00326853
24455,20871703.907879375
24456,16526825.691397645
24457,17159626.84013914
24458,69336548.69885696
24459,207521674.68440393
24460,51467980.637867495
24461,42134062.994542405
24462,75806836.76422882
24463,441542476.7080612
24464,130278227.71212922
24465,159455183.24185896
24466,38819806.56429957
24467,89266775.69012952
24468,13235061.699645523
24469,14677364.653419608
24470,34682065.0544908
24471,120703917.58726381
24472,84619586.89867896
24473,11779813.722623572
24474,15316765.637280349
24475,15250767.727957327
24476,79395463.55739011
24477,22267618.745960955
24478,41402600.07537823
24479,98558839.01495965
24480,15102391.594383804
24481,44778886.70722557
24482,115196309.29228835
24483,142597030.1817577
24484,173282059.03687266
24485,106372149.59544523
24486,10676773.46539931
24487,30436115.426446848
24488,47492955.109317735
24489,47288628.05192654
24490,119302935.93930738
24491,159827883.61876082
24492,100500935.44567376
24493,209678870.98635435
24494,11088328.074225163
24495,60372213.5472817
24496,24185602.39116682
24497,84783992.60484467
24498,79682958.47243594
24499,105423665.37090139
24500,292378083.265131
24501,248196603.243884
24502,17962788.246292368
24503,32651714.15152926
24504,32122792.676662177
24505,69615793.6471646
24506,178271047.77102035
24507,111422540.56655689
24508,339579429.96936345
24509,114990213.88784198
24510,299860087.05591285
24511,17613470.14264949
24512,31935162.079750605
24513,68752903.05041315
24514,71801152.22966349
24515,41333684.79857536
24516,111729310.10376517
24517,137514611.35704592
24518,90541367.83582656
24519,198172934.52586585
24520,404289884.8973662
24521,349318333.932449
24522,9605086.422889518
24523,13886898.089400891
24524,34693595.337203644
24525,10639460.68636154
24526,18050192.170959767
24527,23448044.982242983
24528,28485929.972691204
24529,16967137.98411179
24530,24123770.890631948
24531,18778414.164471127
24532,23481596.680368
24533,44362642.59992943
24534,125493608.70955995
24535,101149508.55357544
24536,131064030.97707514
24537,42604225.982584655
24538,94449468.5676664
24539,108989339.95980236
24540,99238712.06127279
24541,64937150.64052293
24542,125779428.82186805
24543,142763993.7556489
24544,113753068.93442036
24545,137967010.12816358
24546,157071707.830438
24547,257563379.51252764
24548,224022457.62978688
24549,13444462.955668427
24550,12483641.831573812
24551,8602403.908465935
24552,10024287.402156027
24553,11866950.048753148
24554,16514700.258193783
