id,price_prediction
23609,15564164.165195264
23610,32765417.79669965
23611,17967711.779470757
23612,31189470.549776733
23613,23932207.7245188
23614,42767519.8703238
23615,25421030.74768456
23616,33280842.586982735
23617,26294523.567794625
23618,13520921.375213984
23619,34697391.15666396
23620,94719226.24679667
23621,37489530.656940095
23622,50936097.02133699
23623,36758613.88118847
23624,88075484.44281054
23625,76176491.0753619
23626,55222246.14674507
23627,43099417.520468935
23628,53163067.854356244
23629,131445991.78741609
23630,66333420.058923006
23631,84040581.00588621
23632,11817605.368416693
23633,12713608.46755786
23634,108169703.11597778
23635,13984934.783023559
23636,10048559.255930059
23637,12967563.63713476
23638,30068950.895838168
23639,34233700.8333603
23640,7925098.762441164
23641,9258543.509617023
23642,8838505.877995977
23643,9695504.972599652
23644,8482400.188799703
23645,11194444.701711668
23646,19328483.296374075
23647,48418086.07209298
23648,43847332.95807065
23649,97122381.47217473
23650,102937189.24858981
23651,9236588.254535986
23652,11315471.456698263
23653,9499316.133768098
23654,9374519.405816313
23655,9811381.176894208
23656,9570615.080811793
23657,9908144.840293743
23658,9462721.717643404
23659,9536406.893773092
23660,13197565.615772929
23661,9325547.713433214
23662,9463616.016642505
23663,9718637.662743116
23664,9539735.205233261
23665,10098883.387854539
23666,9463616.016642505
23667,10090781.697277175
23668,9907153.361125292
23669,9385087.484878248
23670,9318960.575740827
23671,18577816.251847524
23672,8938805.241379999
23673,10081489.281449975
23674,18583919.75317122
23675,9852814.999785358
23676,10124164.028489755
23677,9331018.217168503
23678,9743966.048216727
23679,9258564.836260637
23680,9331018.217168503
23681,11983099.00867732
23682,9869557.126119813
23683,10248361.996431706
23684,9633556.214848146
23685,9265563.722837918
23686,10348846.77727454
23687,9271862.771993147
23688,10457626.896666152
23689,10228216.035600375
23690,9405079.30677738
23691,11076452.14326751
23692,9597435.239903713
23693,10235859.18543476
23694,9879414.16437774
23695,9189737.538622841
23696,9358634.93969383
23697,11822658.199762521
23698,9680313.657262169
23699,12212471.7747191
23700,9619575.88179891
23701,10265389.973324815
23702,9812907.628782159
23703,10328830.04865138
23704,13531184.8234353
23705,10689058.723062377
23706,10302552.27838778
23707,9581559.04521736
23708,9849942.966248944
23709,9270505.701097365
23710,10531931.710229496
23711,8199542.402079897
23712,8013426.359759845
23713,7693783.5813028775
23714,10182044.602842947
23715,7924074.293649141
23716,57756101.92720015
23717,43064568.128807
23718,21285698.821716845
23719,38568319.00289039
23720,10259745.862302208
23721,17502382.706821956
23722,18160525.90797082
23723,34805607.79812425
23724,69368384.23970559
23725,82811770.83402207
23726,15577193.688639186
23727,24110898.732556354
23728,15904191.639118027
23729,10962680.838806024
23730,10387896.54415161
23731,10590321.941829
23732,8919720.452458143
23733,10162378.797453905
23734,13294139.866668655
23735,12943123.470303189
23736,19807808.202172976
23737,19156746.853103757
23738,13158214.052633783
23739,8822647.960382074
23740,9140159.92987306
23741,9195551.508287484
23742,10201567.518442266
23743,10814793.704924395
23744,9692549.74488166
23745,10376087.735319832
23746,10321052.975229485
23747,14967414.948988212
23748,13744583.015992643
23749,9691719.417107107
23750,11830928.354840292
23751,11294780.214637954
23752,11894980.191666955
23753,14402639.905190166
23754,12942687.192701805
23755,14820563.13387931
23756,19263805.981734827
23757,11493112.876801929
23758,12195834.109892739
23759,17197399.440895766
23760,13755506.718650432
23761,21509033.771114778
23762,19440486.10412922
23763,15534443.886335164
23764,27023235.601948857
23765,27152106.25396965
23766,14292870.673652267
23767,28315574.400485586
23768,21792115.129380304
23769,16566424.932745729
23770,20293493.514948156
23771,22101920.957997464
23772,12995484.944516527
23773,25837013.10557895
23774,20542827.93500802
23775,34599307.573925555
23776,23476373.090493612
23777,19544953.71507673
23778,21511419.864889186
23779,30045029.059780106
23780,26551084.768211957
23781,35201861.35272714
23782,44527233.89221196
23783,30614422.405176453
23784,58419247.551302016
23785,21216350.781208716
23786,81716942.8623566
23787,129455218.3235009
23788,117674124.63650262
23789,47352947.04723933
23790,365139986.6881517
23791,11215579.32144001
23792,12957649.149644552
23793,11773088.365206115
23794,7349504.243576691
23795,9279484.9825193
23796,8773181.908408726
23797,9740335.204970827
23798,9426646.007076547
23799,43952168.88427112
23800,7520110.98404254
23801,7001224.375548769
23802,9741780.378687572
23803,7995592.047126168
23804,8867010.542934353
23805,8423660.350473983
23806,7754909.325359361
23807,8244293.410142632
23808,8699264.078663414
23809,8611502.26315907
23810,8788944.102512341
23811,8233332.447402593
23812,6757775.831714798
23813,9113002.588108398
23814,9200134.866955878
23815,8758038.556714185
23816,8640096.152668739
23817,8512410.29967357
23818,9983075.18879686
23819,10738322.135576157
23820,9730415.558116712
23821,7378610.596470568
23822,10341031.159618873
23823,8129898.544007061
23824,9674576.829156231
23825,10477168.574977703
23826,11474797.170709012
23827,9780691.000692848
23828,11675263.580225434
23829,9656563.209485244
23830,9118575.576380892
23831,10642390.819703994
23832,11096718.900117463
23833,8292088.235118331
23834,10804742.616014894
23835,10404612.463095583
23836,11070831.661707012
23837,10837744.31659677
23838,10708802.428927394
23839,10934930.882728346
23840,11684205.897372136
23841,11604645.772739852
23842,9916089.452539003
23843,8754255.517673392
23844,12409157.77421554
23845,9961646.004813764
23846,12903837.842623368
23847,10398902.470319863
23848,11556848.172260491
23849,12665981.7472773
23850,13050374.119635543
23851,13363775.277321203
23852,13387516.29633107
23853,13362787.63424058
23854,13099496.572824359
23855,13505114.562040297
23856,10380095.750405071
23857,13359334.929850088
23858,14411466.952792922
23859,12378641.977105806
23860,12633469.001540873
23861,14824310.71029033
23862,11375690.366432581
23863,11605027.048124673
23864,13778782.624116234
23865,14850202.78706419
23866,13002753.26518265
23867,14218195.12577602
23868,27284330.430520535
23869,21495857.618917793
23870,13936865.418724414
23871,15378564.463406825
23872,15567570.46538563
23873,16234803.156094193
23874,16644101.998985764
23875,15170073.362205485
23876,17626154.22347287
23877,15615826.043634929
23878,16764314.959051859
23879,18580907.258929312
23880,18457894.72226069
23881,11430062.346337201
23882,18718858.547979638
23883,17307320.908038948
23884,16612499.118476592
23885,16941013.74421143
23886,19467766.644805364
23887,19082550.973695926
23888,16175208.847852584
23889,21227145.924828794
23890,24574573.686213695
23891,15816431.015725851
23892,19592896.017487586
23893,19834038.838930134
23894,21548529.51278303
23895,20375345.041600607
23896,24282560.237617698
23897,23623610.11530488
23898,18867778.299952067
23899,31298510.38845942
23900,51407911.5087288
23901,13944772.124514213
23902,19777661.75748197
23903,33117673.06715907
23904,14487307.281217206
23905,17395264.90618806
23906,40391733.46325946
23907,33102642.18369147
23908,22859702.4595372
23909,35748530.49824557
23910,33882129.968370505
23911,33763335.82942786
23912,19128015.350767042
23913,19436567.095117364
23914,34061688.572825
23915,38896177.82142018
23916,35885553.74078068
23917,17436443.4705875
23918,15295684.836201966
23919,21034182.389767878
23920,46605972.70897328
23921,25147053.972371854
23922,47527349.823831126
23923,10667861.143050771
23924,19664007.646390542
23925,10127547.213112487
23926,10384098.870021977
23927,11059629.517809695
23928,13318971.977581842
23929,12728643.647212273
23930,11096604.569923699
23931,33499212.541924194
23932,8769515.649777219
23933,8850710.954106685
23934,9053396.166804692
23935,10112964.060582194
23936,8835094.302198777
23937,9801764.214838121
23938,9229423.078841984
23939,9732148.924226942
23940,11273615.385087306
23941,8897783.431004392
23942,11550534.163051592
23943,11153079.141004119
23944,8347636.6036712155
23945,11349583.065616254
23946,22010761.631207038
23947,10190124.420260236
23948,11867754.736049443
23949,12356897.92650025
23950,12728643.647212273
23951,16788032.048444733
23952,19592588.36448506
23953,13251273.560137128
23954,15937901.780669488
23955,16539265.368938643
23956,19031804.058284555
23957,12647801.101140546
23958,15213491.953508724
23959,15380820.2171118
23960,28845725.39149713
23961,31192610.028404355
23962,39620620.37354921
23963,68536960.51324712
23964,42661698.62217915
23965,103884999.61126244
23966,20537057.68974672
23967,9387470.134606006
23968,7719546.699565494
23969,8741182.039415285
23970,10432738.21373734
23971,14176784.851902133
23972,9604062.396473156
23973,16882686.12410892
23974,19593432.815782662
23975,7589081.619153403
23976,7558472.264957152
23977,7820022.265815994
23978,7953013.773419848
23979,6835415.877906892
23980,10149922.379151002
23981,7799952.697788486
23982,7109237.238016797
23983,9642762.319276938
23984,7213573.47069357
23985,9598740.979684146
23986,9325136.627219101
23987,8157090.93909115
23988,7870844.714724889
23989,7526900.180459719
23990,7901944.629818978
23991,9635848.37609216
23992,7911482.374658177
23993,8139808.840194851
23994,10703876.643857045
23995,8085530.61694834
23996,9113739.273746144
23997,12111739.018230755
23998,8818009.952132352
23999,10087290.756249005
24000,9923246.947616776
24001,9317469.006815523
24002,9393159.240469305
24003,8877867.69013247
24004,8804688.354013404
24005,9442023.164724106
24006,9217690.670813782
24007,9667649.199997189
24008,9307343.020276986
24009,11115132.88206218
24010,8124731.283841116
24011,8205857.897386806
24012,10884733.632907145
24013,9255651.333083356
24014,13038936.90698775
24015,11704528.794463146
24016,12637894.991200654
24017,9379850.548636274
24018,9621262.808982866
24019,7439300.402229484
24020,10009655.296129419
24021,12298198.34990984
24022,9938797.615293674
24023,9252508.626682123
24024,7706021.678992774
24025,12149583.95822695
24026,10758460.316927826
24027,21068158.903470494
24028,10760170.47039537
24029,10619448.863598477
24030,11064597.219519533
24031,15455935.886546493
24032,11289924.093209106
24033,14071194.413394963
24034,14061906.400497556
24035,13818023.059074938
24036,12245584.315396817
24037,14312402.925265284
24038,16327211.823433116
24039,17458526.810229022
24040,20597452.202636033
24041,16036539.530503102
24042,21772328.11288652
24043,12315621.825814223
24044,17322376.559287775
24045,15845463.562404841
24046,14635605.658219865
24047,12549508.328009982
24048,21595462.12997438
24049,20474860.675939813
24050,10730054.90024108
24051,19761556.943842757
24052,11170489.868180534
24053,16456170.258531779
24054,14916287.37878534
24055,19247334.127091777
24056,17011276.08729211
24057,34082372.06696665
24058,31570347.035895567
24059,18347542.251325414
24060,31540189.34903527
24061,16894830.947965022
24062,31480058.639767308
24063,20924731.893359885
24064,30504292.978053946
24065,37614109.88220503
24066,63515380.89660658
24067,37616329.4686223
24068,45195128.77913213
24069,54630047.53729379
24070,62330219.29868764
24071,26316610.442090936
24072,13299262.333070355
24073,10853390.235673303
24074,12510647.672229461
24075,7169327.4050247595
24076,22034610.314891424
24077,18725698.70582077
24078,6832921.591462333
24079,8685178.262369944
24080,7708347.177286234
24081,8169164.006006986
24082,9813379.120471157
24083,8917105.719319435
24084,8299463.920399232
24085,9623522.707922844
24086,8540410.318457719
24087,10876434.629575053
24088,22681112.463343646
24089,21452508.02762307
24090,64332548.527673155
24091,21698944.343239095
24092,90821687.22287442
24093,123466333.36299092
24094,7440809.472755283
24095,6903122.81250908
24096,14584893.0032611
24097,7774816.32910848
24098,8585499.628312929
24099,6697925.141685743
24100,7891805.764606463
24101,8769182.874208748
24102,8106641.499887444
24103,6903055.193081534
24104,8782150.947362838
24105,7565619.711782474
24106,7808386.63958778
24107,7608069.002281386
24108,8541931.855637796
24109,6699836.880025953
24110,7933321.300903702
24111,6321996.601577703
24112,6552798.4711855985
24113,6500695.094535358
24114,8285281.115963824
24115,6781887.721555252
24116,12498581.188476244
24117,10023416.578433407
24118,7267118.61978538
24119,7761668.502173632
24120,8073444.934849992
24121,12269542.346383564
24122,15895870.355399871
24123,6917501.366583154
24124,16292538.811739396
24125,23760195.244003445
24126,6482947.014136218
24127,7496292.490212046
24128,11390826.780858614
24129,7860528.000214588
24130,9620752.76381466
24131,10111823.630177
24132,11738097.68150127
24133,8879407.906280147
24134,6911276.913916618
24135,7385316.724835841
24136,8902877.069647329
24137,7436727.76742922
24138,7568324.67588798
24139,7800535.105345061
24140,7013954.633012453
24141,15537040.161997613
24142,9170797.941934733
24143,7867321.3726569675
24144,11213849.627065336
24145,9456039.219920672
24146,9217419.996789034
24147,8993441.643578717
24148,8187613.3248242885
24149,10660908.02427553
24150,13830017.056016514
24151,19052857.589720033
24152,26374727.014139976
24153,12543534.962800695
24154,15013457.833752811
24155,7259589.898481395
24156,10007997.989103924
24157,9625147.987513624
24158,10594559.778725876
24159,10521525.464286454
24160,9291800.50054501
24161,8919933.24283967
24162,10392271.242978033
24163,12551244.686746938
24164,10278583.61315025
24165,8943383.93145301
24166,14710376.714213124
24167,11145059.227857653
24168,11469744.727846032
24169,9038002.672684273
24170,10317700.024942266
24171,12319659.42866088
24172,11870275.438478982
24173,8874101.993335534
24174,15152456.125228258
24175,17801831.75159561
24176,30997526.896797188
24177,16287321.218436189
24178,38545852.08648211
24179,27113818.672236376
24180,26874256.947039936
24181,11240793.977940727
24182,14357096.95226346
24183,7315863.459993605
24184,24728492.656524435
24185,22717450.151215922
24186,15300558.868427325
24187,15571131.056181833
24188,14788666.737079905
24189,22600739.127518427
24190,10928004.69096826
24191,14028466.706988875
24192,13974151.2696583
24193,26617055.028782353
24194,29510582.426964737
24195,79756961.63847417
24196,26548854.902519736
24197,26079525.656100575
24198,59151918.32932913
24199,44509464.42568569
24200,31485125.42225812
24201,44392558.673821464
24202,26129976.981338527
24203,108660012.22932136
24204,28484592.00635828
24205,61322273.95271994
24206,121091328.44242392
24207,52056388.062726945
24208,29870046.101262398
24209,14745967.189051129
24210,19658016.54605061
24211,127378930.91881979
24212,82362836.92970566
24213,79174720.84203938
24214,10902911.672665514
24215,11307134.434670584
24216,10398310.177740552
24217,32498936.76984486
24218,61362811.95179455
24219,87733236.33942792
24220,45907551.64528636
24221,168845985.02409112
24222,24581300.39894758
24223,30466572.43381307
24224,22466967.258352328
24225,51657721.32999341
24226,108833500.50774294
24227,103057354.8858694
24228,28661900.123745665
24229,17206916.745128967
24230,42056844.897004545
24231,61169628.17383768
24232,55550827.553734496
24233,81812375.58541757
24234,69044615.98019801
24235,8228558.061283529
24236,24030745.51386372
24237,97750970.5452678
24238,340262008.89747906
24239,9567646.784351964
24240,10707434.597438639
24241,13315822.970024437
24242,14556708.031194193
24243,13161657.63723001
24244,51348667.75267774
24245,27225244.755411766
24246,35885895.03783296
24247,26898625.06829825
24248,36625392.13249862
24249,41304205.390138775
24250,32057779.944666296
24251,37019378.163479954
24252,92042835.76275316
24253,67254414.27439706
24254,69479522.71165173
24255,53422512.77461387
24256,88226080.57892247
24257,138524651.28182805
24258,110136301.43754223
24259,81673517.77515697
24260,185308782.29550272
24261,10127806.912344193
24262,9181261.169216178
24263,16577071.20213214
24264,12773328.522202432
24265,8948252.35234714
24266,10487997.870935563
24267,12037261.366639882
24268,10716254.557875585
24269,14959128.554353252
24270,10783803.251186157
24271,11726472.39385987
24272,10003208.591379365
24273,14143468.264995493
24274,11844570.913732426
24275,9448755.29308599
24276,15498410.909818731
24277,17526721.751965858
24278,25265350.087691832
24279,16280944.778023098
24280,12932878.110471657
24281,24097766.462251756
24282,18628418.625116177
24283,25444067.137323648
24284,26316874.80275645
24285,22796527.721272048
24286,28009396.52662513
24287,25004181.684190724
24288,14996842.852087539
24289,15715556.900235128
24290,31192640.99313517
24291,14359936.228582012
24292,19632072.24356034
24293,12492886.35907226
24294,12719824.20730062
24295,17514466.126076702
24296,41207614.25073377
24297,23691473.21541384
24298,18548948.926917277
24299,21563010.43582585
24300,19398314.995575354
24301,19105149.420415908
24302,16054000.956395082
24303,26158255.25339862
24304,25894565.37516
24305,26769012.041787982
24306,25653223.567231067
24307,28227804.004153486
24308,25142813.55586616
24309,27534371.924842954
24310,25126451.54523934
24311,35071917.238670565
24312,40369055.38329871
24313,14183432.392761279
24314,20495179.776722882
24315,37455245.87038794
24316,13859736.937118864
24317,17275433.007439837
24318,20708092.971621167
24319,18032830.301694393
24320,32355597.274612896
24321,35008479.57706632
24322,26639919.399375614
24323,23211704.517767098
24324,62145339.55308753
24325,24749122.077027768
24326,25528730.94652166
24327,51598528.99843213
24328,36583928.063149706
24329,36951471.14537351
24330,66808328.94479446
24331,39186776.61000993
24332,39043501.01174119
24333,73697402.1723748
24334,36004071.51753984
24335,35704677.608905785
24336,19983569.50796015
24337,54956912.06656057
24338,32960832.324825354
24339,39318630.24942502
24340,86164746.08971033
24341,45447312.415383734
24342,54412494.85938679
24343,47264520.503272146
24344,84664143.9144628
24345,52914587.74449812
24346,73739605.24365285
24347,63918899.714392275
24348,47079840.1756891
24349,92662440.56327541
24350,52167511.42815828
24351,68265035.89220892
24352,34069605.75144239
24353,99996840.6030623
24354,125154318.33178845
24355,100451407.61936767
24356,45793866.59522636
24357,48189041.84870908
24358,60996307.81787275
24359,54087622.86039047
24360,61073715.82614802
24361,61073715.82614802
24362,68827308.6095155
24363,129017392.99320522
24364,66360258.694731295
24365,95954595.17173402
24366,62037779.933361486
24367,67565770.36230636
24368,84940606.02241941
24369,118749604.11871535
24370,125237025.15786314
24371,102451648.4996574
24372,83797004.39389361
24373,83797004.39389361
24374,116382175.38904013
24375,113889320.12239645
24376,109251904.95579942
24377,82893820.47289522
24378,83642187.00324711
24379,75823521.54822049
24380,66210661.49443534
24381,118963129.76994957
24382,114352325.2234627
24383,102920721.70717391
24384,142589105.18317255
24385,239564798.85527727
24386,177245359.01093286
24387,63803780.14594476
24388,37709123.57456185
24389,387136384.83128166
24390,24113749.295647625
24391,10148699.956287665
24392,17706811.578514304
24393,18093466.566955514
24394,10247912.915333705
24395,8803264.945074858
24396,28135822.003669363
24397,55824576.28806291
24398,71161366.46549387
24399,49703566.84367472
24400,353628594.49516904
24401,9103291.297304643
24402,8757632.074757954
24403,9662895.260995144
24404,9376916.505327074
24405,13771989.200156288
24406,8833865.009405486
24407,14661751.587652652
24408,9779823.231451057
24409,12449912.260136675
24410,44737926.645045735
24411,17850357.3960748
24412,102261719.91050762
24413,6470074.14024004
24414,6664060.257830482
24415,7274879.067800311
24416,7340127.506162191
24417,7156572.290292384
24418,7670335.70781371
24419,7387916.925605876
24420,9873800.31915926
24421,10415928.529891223
24422,12918633.867514746
24423,9476148.750012353
24424,10826209.497974254
24425,12896943.639080595
24426,9123748.354521623
24427,8377784.646885309
24428,8717920.490987917
24429,7021613.717508733
24430,9412908.376353016
24431,7389797.113388868
24432,8699522.94436288
24433,11006834.998673989
24434,8115865.080585035
24435,15476739.619536923
24436,9776836.811810346
24437,11488981.958236082
24438,9768931.528161086
24439,10933749.148129985
24440,7024701.3141075
24441,9760359.877591658
24442,9709545.353215624
24443,10059471.738735307
24444,9912962.0634908
24445,9731978.471491098
24446,12801153.581065103
24447,23808435.050761838
24448,21085309.49638723
24449,34477044.58413687
24450,10349265.881880352
24451,107783201.38809077
24452,8589632.695183158
24453,11112978.96367984
24454,9929000.257069541
24455,21437840.722690914
24456,16940850.85764698
24457,16434006.740974622
24458,66006927.12020801
24459,196497302.27589887
24460,52775268.64582412
24461,43913238.94263354
24462,75764177.17408955
24463,414215127.2518542
24464,127162824.23958491
24465,160135050.98526958
24466,37102444.3780805
24467,89887040.82966705
24468,13543348.328348028
24469,16412963.697019821
24470,35879567.9340377
24471,118408406.59540147
24472,83799867.53142704
24473,12544729.593908768
24474,18102279.38787947
24475,18060684.542920887
24476,84150449.7874742
24477,23251700.390150633
24478,42211650.28317498
24479,100247655.06267127
24480,15041059.006801296
24481,43751836.116690375
24482,113722730.3128321
24483,148438462.38754898
24484,167105542.5021552
24485,109118519.31898801
24486,10954400.077591648
24487,29557647.12288796
24488,48603737.049152404
24489,48231137.172582306
24490,117538277.32096352
24491,158098771.56588927
24492,98075027.56256917
24493,201257259.49668202
24494,11357655.813380713
24495,59077643.35056557
24496,23482105.889855992
24497,87348040.00553085
24498,79278541.74376644
24499,101612692.02318572
24500,280977009.913002
24501,225667091.96575448
24502,18601465.013125166
24503,30276331.365822636
24504,30961769.585830554
24505,66172727.690789536
24506,183910437.84967807
24507,113446985.19218172
24508,345010789.2612461
24509,116712764.61444432
24510,287091240.5157102
24511,18662071.726261698
24512,31236028.902464047
24513,67781169.7266836
24514,72100385.85657337
24515,40109021.82142889
24516,112574422.77403168
24517,129325804.61953849
24518,94706801.07926221
24519,192742477.74233395
24520,388201611.5577629
24521,340027604.852524
24522,10128457.71571861
24523,14171155.632893564
24524,34886149.74910456
24525,10708317.404639388
24526,18679056.579069503
24527,23255012.167658888
24528,26823257.96683238
24529,17598453.97423316
24530,24362715.033115752
24531,18663523.853918917
24532,22505645.059847724
24533,45090631.343024135
24534,122809253.02078845
24535,93759408.09086794
24536,133299825.16015944
24537,43900076.633987255
24538,92757130.31802222
24539,107158741.05706525
24540,102325717.0697475
24541,64669731.603886664
24542,126688178.010019
24543,139138788.33406684
24544,114888418.53624389
24545,137721964.50250703
24546,154664339.49332464
24547,243369326.51252943
24548,219397276.06131226
24549,15773066.701822892
24550,12201331.369956376
24551,8403658.772849977
24552,9616152.052843349
24553,11810038.230318973
24554,16976950.575568274
24555,10930670.635953879
